code_commune,taux_pauvrete,code_dept,annee
56046,8.0,56,2021
56053,9.0,56,2021
56054,10.0,56,2021
56055,12.0,56,2021
56057,17.0,56,2021
56058,9.0,56,2021
56061,11.0,56,2021
56066,15.0,56,2021
56067,7.0,56,2021
56069,14.0,56,2021
56070,12.0,56,2021
56075,9.0,56,2021
56078,6.0,56,2021
56081,17.0,56,2021
56083,14.0,56,2021
56089,13.0,56,2021
56090,9.0,56,2021
56091,14.0,56,2021
56094,6.0,56,2021
56097,7.0,56,2021
56098,15.0,56,2021
56101,8.0,56,2021
56102,14.0,56,2021
56107,7.0,56,2021
56117,14.0,56,2021
56118,9.0,56,2021
56119,8.0,56,2021
56121,21.0,56,2021
56123,12.0,56,2021
56124,9.0,56,2021
56126,8.0,56,2021
56127,15.0,56,2021
56130,7.0,56,2021
56137,6.0,56,2021
56140,9.0,56,2021
56143,8.0,56,2021
56144,11.0,56,2021
56147,10.0,56,2021
56149,8.0,56,2021
56151,8.0,56,2021
56152,11.0,56,2021
56153,10.0,56,2021
56155,11.0,56,2021
56158,8.0,56,2021
56161,10.0,56,2021
56162,7.0,56,2021
56164,7.0,56,2021
56165,10.0,56,2021
56166,9.0,56,2021
56169,9.0,56,2021
56172,13.0,56,2021
56173,10.0,56,2021
56175,8.0,56,2021
56176,8.0,56,2021
56177,9.0,56,2021
56178,16.0,56,2021
56179,8.0,56,2021
56181,12.0,56,2021
56184,10.0,56,2021
56185,7.0,56,2021
56186,9.0,56,2021
56193,10.0,56,2021
56194,10.0,56,2021
56197,10.0,56,2021
56206,8.0,56,2021
56212,11.0,56,2021
56222,8.0,56,2021
56231,7.0,56,2021
56234,10.0,56,2021
56240,8.0,56,2021
56243,8.0,56,2021
56244,11.0,56,2021
56247,8.0,56,2021
56248,7.0,56,2021
56251,7.0,56,2021
56255,9.0,56,2021
56260,15.0,56,2021
56262,9.0,56,2021
56263,8.0,56,2021
57012,23.0,57,2021
57013,9.0,57,2021
57019,14.0,57,2021
57032,17.0,57,2021
57038,19.0,57,2021
57041,20.0,57,2021
57049,15.0,57,2021
57058,37.0,57,2021
57089,22.0,57,2021
57096,13.0,57,2021
57097,15.0,57,2021
57106,28.0,57,2021
57123,18.0,57,2021
57124,11.0,57,2021
57132,14.0,57,2021
57143,17.0,57,2021
57144,17.0,57,2021
57159,13.0,57,2021
57160,24.0,57,2021
57163,11.0,57,2021
57177,18.0,57,2021
57205,11.0,57,2021
57206,25.0,57,2021
57207,36.0,57,2021
57209,20.0,57,2021
57221,22.0,57,2021
57224,25.0,57,2021
57226,14.0,57,2021
57227,33.0,57,2021
57240,27.0,57,2021
57242,11.0,57,2021
57260,11.0,57,2021
57269,17.0,57,2021
57283,17.0,57,2021
57288,13.0,57,2021
57289,9.0,57,2021
57306,21.0,57,2021
57323,10.0,57,2021
57332,23.0,57,2021
57336,20.0,57,2021
57368,27.0,57,2021
57370,10.0,57,2021
57412,12.0,57,2021
57413,10.0,57,2021
57428,12.0,57,2021
57433,19.0,57,2021
57441,8.0,57,2021
57443,11.0,57,2021
57447,7.0,57,2021
57463,24.0,57,2021
57474,17.0,57,2021
57480,19.0,57,2021
57481,11.0,57,2021
57483,27.0,57,2021
57484,16.0,57,2021
57487,11.0,57,2021
57491,22.0,57,2021
57498,9.0,57,2021
57508,17.0,57,2021
57521,8.0,57,2021
57529,17.0,57,2021
57537,21.0,57,2021
57540,12.0,57,2021
57556,19.0,57,2021
57566,10.0,57,2021
57582,11.0,57,2021
57591,21.0,57,2021
57597,20.0,57,2021
57606,21.0,57,2021
57616,7.0,57,2021
57620,11.0,57,2021
57628,17.0,57,2021
57630,21.0,57,2021
57631,23.0,57,2021
57638,12.0,57,2021
57642,9.0,57,2021
57647,15.0,57,2021
57659,10.0,57,2021
57660,24.0,57,2021
57663,19.0,57,2021
57666,18.0,57,2021
57669,20.0,57,2021
57672,19.0,57,2021
57678,12.0,57,2021
57683,28.0,57,2021
57690,17.0,57,2021
57724,15.0,57,2021
57751,34.0,57,2021
57752,10.0,57,2021
57757,18.0,57,2021
58059,18.0,58,2021
58079,28.0,58,2021
58086,18.0,58,2021
58088,7.0,58,2021
58095,17.0,58,2021
58117,22.0,58,2021
58121,13.0,58,2021
58131,12.0,58,2021
58134,18.0,58,2021
58151,19.0,58,2021
58194,23.0,58,2021
58214,10.0,58,2021
58303,12.0,58,2021
59002,21.0,59,2021
59008,28.0,59,2021
59009,21.0,59,2021
59011,11.0,59,2021
59012,28.0,59,2021
59014,32.0,59,2021
59015,13.0,59,2021
59017,26.0,59,2021
59024,20.0,59,2021
59028,24.0,59,2021
59032,20.0,59,2021
59033,26.0,59,2021
59035,17.0,59,2021
59036,38.0,59,2021
59037,21.0,59,2021
59041,25.0,59,2021
59043,11.0,59,2021
59044,5.0,59,2021
59051,18.0,59,2021
59052,12.0,59,2021
59053,20.0,59,2021
59067,16.0,59,2021
59068,19.0,59,2021
59074,19.0,59,2021
59079,31.0,59,2021
59084,11.0,59,2021
59090,5.0,59,2021
59092,18.0,59,2021
59094,19.0,59,2021
59098,7.0,59,2021
59104,22.0,59,2021
59107,14.0,59,2021
59112,31.0,59,2021
59118,24.0,59,2021
59122,23.0,59,2021
59128,11.0,59,2021
59131,16.0,59,2021
59135,12.0,59,2021
59136,33.0,59,2021
59139,29.0,59,2021
59143,13.0,59,2021
59152,15.0,59,2021
59153,35.0,59,2021
59155,17.0,59,2021
59156,14.0,59,2021
59158,6.0,59,2021
59160,24.0,59,2021
59163,16.0,59,2021
59165,13.0,59,2021
59168,8.0,59,2021
59170,27.0,59,2021
59172,43.0,59,2021
59178,29.0,59,2021
59179,29.0,59,2021
59183,22.0,59,2021
59202,9.0,59,2021
59205,29.0,59,2021
59206,18.0,59,2021
59207,33.0,59,2021
59210,10.0,59,2021
59212,12.0,59,2021
59220,16.0,59,2021
59221,15.0,59,2021
59225,24.0,59,2021
59227,19.0,59,2021
59230,25.0,59,2021
59234,21.0,59,2021
59239,9.0,59,2021
59249,34.0,59,2021
59252,8.0,59,2021
59253,28.0,59,2021
59256,8.0,59,2021
59260,10.0,59,2021
59262,11.0,59,2021
59265,9.0,59,2021
59266,6.0,59,2021
59268,12.0,59,2021
59271,33.0,59,2021
59272,18.0,59,2021
59273,15.0,59,2021
59276,23.0,59,2021
59278,7.0,59,2021
59279,17.0,59,2021
59284,10.0,59,2021
59285,14.0,59,2021
59286,16.0,59,2021
59288,20.0,59,2021
59291,35.0,59,2021
59292,29.0,59,2021
59295,16.0,59,2021
59299,17.0,59,2021
59301,15.0,59,2021
59302,20.0,59,2021
59309,16.0,59,2021
59314,18.0,59,2021
59316,7.0,59,2021
59317,14.0,59,2021
59322,19.0,59,2021
59324,35.0,59,2021
59327,22.0,59,2021
59328,10.0,59,2021
59329,11.0,59,2021
59331,27.0,59,2021
59339,8.0,59,2021
59340,10.0,59,2021
59343,8.0,59,2021
59344,18.0,59,2021
59345,20.0,59,2021
59346,7.0,59,2021
59350,27.0,59,2021
59352,9.0,59,2021
59357,13.0,59,2021
59359,12.0,59,2021
59360,23.0,59,2021
59361,36.0,59,2021
59365,42.0,59,2021
59367,15.0,59,2021
59368,14.0,59,2021
59369,13.0,59,2021
59375,11.0,59,2021
59378,10.0,59,2021
59383,23.0,59,2021
59385,26.0,59,2021
59386,11.0,59,2021
59389,19.0,59,2021
59390,27.0,59,2021
59392,36.0,59,2021
59400,16.0,59,2021
59409,15.0,59,2021
59410,25.0,59,2021
59414,19.0,59,2021
59416,9.0,59,2021
59421,7.0,59,2021
59426,6.0,59,2021
59428,19.0,59,2021
59429,18.0,59,2021
59431,11.0,59,2021
59447,25.0,59,2021
59449,12.0,59,2021
59452,23.0,59,2021
59456,27.0,59,2021
59457,10.0,59,2021
59459,18.0,59,2021
59462,5.0,59,2021
59464,23.0,59,2021
59466,7.0,59,2021
59467,19.0,59,2021
59475,16.0,59,2021
59476,10.0,59,2021
59477,12.0,59,2021
59479,13.0,59,2021
59481,21.0,59,2021
59482,10.0,59,2021
59484,33.0,59,2021
59486,12.0,59,2021
59488,12.0,59,2021
59489,11.0,59,2021
59491,28.0,59,2021
59495,26.0,59,2021
59497,11.0,59,2021
59504,20.0,59,2021
59507,18.0,59,2021
59508,7.0,59,2021
59509,16.0,59,2021
59512,46.0,59,2021
59514,19.0,59,2021
59524,7.0,59,2021
59525,28.0,59,2021
59526,18.0,59,2021
59527,11.0,59,2021
59544,17.0,59,2021
59550,10.0,59,2021
59553,5.0,59,2021
59557,10.0,59,2021
59560,15.0,59,2021
59564,25.0,59,2021
59566,7.0,59,2021
59569,25.0,59,2021
59571,23.0,59,2021
59574,23.0,59,2021
59580,11.0,59,2021
59581,8.0,59,2021
59585,8.0,59,2021
59586,7.0,59,2021
59588,8.0,59,2021
59589,15.0,59,2021
59592,7.0,59,2021
59598,7.0,59,2021
59599,29.0,59,2021
59601,23.0,59,2021
59603,19.0,59,2021
59606,25.0,59,2021
59616,27.0,59,2021
59624,22.0,59,2021
59630,10.0,59,2021
59631,17.0,59,2021
59632,20.0,59,2021
59636,7.0,59,2021
59646,10.0,59,2021
59647,21.0,59,2021
59648,20.0,59,2021
59650,22.0,59,2021
59653,11.0,59,2021
59654,32.0,59,2021
59656,13.0,59,2021
59659,30.0,59,2021
59660,8.0,59,2021
59663,9.0,59,2021
60012,6.0,60,2021
60029,11.0,60,2021
60057,25.0,60,2021
60068,12.0,60,2021
60088,6.0,60,2021
60102,9.0,60,2021
60103,12.0,60,2021
60104,23.0,60,2021
60116,11.0,60,2021
60139,11.0,60,2021
60141,10.0,60,2021
60143,9.0,60,2021
60151,8.0,60,2021
60155,10.0,60,2021
60157,15.0,60,2021
60159,22.0,60,2021
60172,6.0,60,2021
60175,40.0,60,2021
60176,12.0,60,2021
60178,17.0,60,2021
60223,9.0,60,2021
60282,6.0,60,2021
60286,20.0,60,2021
60313,14.0,60,2021
60338,7.0,60,2021
60342,12.0,60,2021
60346,6.0,60,2021
60360,19.0,60,2021
60368,17.0,60,2021
60374,13.0,60,2021
60382,13.0,60,2021
60395,21.0,60,2021
60414,32.0,60,2021
60439,17.0,60,2021
60446,10.0,60,2021
60450,8.0,60,2021
60462,12.0,60,2021
60463,30.0,60,2021
60471,32.0,60,2021
60500,9.0,60,2021
60508,7.0,60,2021
60509,19.0,60,2021
60524,10.0,60,2021
60537,15.0,60,2021
60575,11.0,60,2021
60581,20.0,60,2021
60584,10.0,60,2021
60589,16.0,60,2021
60612,10.0,60,2021
60616,15.0,60,2021
60636,16.0,60,2021
60647,11.0,60,2021
60665,11.0,60,2021
60667,9.0,60,2021
60670,6.0,60,2021
60684,23.0,60,2021
61001,28.0,61,2021
61006,24.0,61,2021
61007,11.0,61,2021
61096,13.0,61,2021
61145,15.0,61,2021
61153,13.0,61,2021
61167,17.0,61,2021
61168,20.0,61,2021
61169,26.0,61,2021
61211,13.0,61,2021
61214,27.0,61,2021
61230,14.0,61,2021
61293,21.0,61,2021
61339,16.0,61,2021
61391,9.0,61,2021
61397,10.0,61,2021
61464,18.0,61,2021
61474,14.0,61,2021
61483,12.0,61,2021
61484,12.0,61,2021
61486,15.0,61,2021
61491,18.0,61,2021
61508,23.0,61,2021
62004,17.0,62,2021
62014,19.0,62,2021
62019,13.0,62,2021
62023,12.0,62,2021
62032,19.0,62,2021
62033,15.0,62,2021
62034,18.0,62,2021
62035,14.0,62,2021
62038,15.0,62,2021
62040,20.0,62,2021
62041,25.0,62,2021
62043,12.0,62,2021
62048,30.0,62,2021
62051,18.0,62,2021
62057,17.0,62,2021
62060,28.0,62,2021
62065,28.0,62,2021
62080,24.0,62,2021
62083,25.0,62,2021
62099,14.0,62,2021
62108,19.0,62,2021
62119,26.0,62,2021
62126,19.0,62,2021
62128,11.0,62,2021
62132,9.0,62,2021
62133,30.0,62,2021
62139,18.0,62,2021
62160,30.0,62,2021
62170,9.0,62,2021
62173,12.0,62,2021
62178,29.0,62,2021
62186,22.0,62,2021
62188,16.0,62,2021
62193,29.0,62,2021
62194,29.0,62,2021
62201,15.0,62,2021
62215,20.0,62,2021
62217,17.0,62,2021
62224,15.0,62,2021
62239,10.0,62,2021
62240,11.0,62,2021
62244,11.0,62,2021
62249,23.0,62,2021
62250,19.0,62,2021
62261,13.0,62,2021
62263,9.0,62,2021
62268,24.0,62,2021
62270,30.0,62,2021
62274,17.0,62,2021
62276,14.0,62,2021
62277,16.0,62,2021
62291,17.0,62,2021
62297,15.0,62,2021
62300,18.0,62,2021
62318,20.0,62,2021
62321,20.0,62,2021
62351,25.0,62,2021
62361,35.0,62,2021
62364,24.0,62,2021
62386,29.0,62,2021
62397,23.0,62,2021
62400,23.0,62,2021
62401,18.0,62,2021
62413,26.0,62,2021
62427,24.0,62,2021
62443,22.0,62,2021
62447,34.0,62,2021
62457,22.0,62,2021
62464,15.0,62,2021
62473,18.0,62,2021
62480,15.0,62,2021
62489,15.0,62,2021
62491,8.0,62,2021
62497,18.0,62,2021
62498,32.0,62,2021
62502,9.0,62,2021
62510,28.0,62,2021
62516,21.0,62,2021
62523,21.0,62,2021
62525,23.0,62,2021
62528,19.0,62,2021
62534,19.0,62,2021
62548,13.0,62,2021
62555,31.0,62,2021
62560,17.0,62,2021
62563,25.0,62,2021
62570,25.0,62,2021
62571,10.0,62,2021
62573,14.0,62,2021
62587,26.0,62,2021
62588,19.0,62,2021
62604,11.0,62,2021
62617,23.0,62,2021
62624,24.0,62,2021
62626,13.0,62,2021
62628,26.0,62,2021
62637,24.0,62,2021
62643,18.0,62,2021
62645,12.0,62,2021
62666,20.0,62,2021
62667,25.0,62,2021
62684,11.0,62,2021
62688,10.0,62,2021
62705,18.0,62,2021
62711,19.0,62,2021
62724,27.0,62,2021
62735,16.0,62,2021
62736,6.0,62,2021
62737,20.0,62,2021
62744,8.0,62,2021
62746,17.0,62,2021
62748,9.0,62,2021
62753,15.0,62,2021
62755,10.0,62,2021
62757,13.0,62,2021
62758,17.0,62,2021
62764,22.0,62,2021
62765,29.0,62,2021
62767,26.0,62,2021
62770,12.0,62,2021
62771,35.0,62,2021
62773,16.0,62,2021
62774,13.0,62,2021
62826,10.0,62,2021
62841,12.0,62,2021
62842,19.0,62,2021
62846,18.0,62,2021
62848,14.0,62,2021
62849,9.0,62,2021
62861,8.0,62,2021
62863,10.0,62,2021
62865,14.0,62,2021
62893,13.0,62,2021
62894,15.0,62,2021
62895,22.0,62,2021
62902,16.0,62,2021
62907,25.0,62,2021
63001,12.0,63,2021
63003,15.0,63,2021
63014,12.0,63,2021
63019,16.0,63,2021
63022,14.0,63,2021
63032,11.0,63,2021
63040,12.0,63,2021
63042,8.0,63,2021
63050,16.0,63,2021
63063,10.0,63,2021
63069,9.0,63,2021
63070,7.0,63,2021
63075,9.0,63,2021
63103,7.0,63,2021
63113,25.0,63,2021
63124,11.0,63,2021
63125,18.0,63,2021
63164,13.0,63,2021
63178,15.0,63,2021
63193,10.0,63,2021
63195,12.0,63,2021
63210,17.0,63,2021
63214,9.0,63,2021
63245,7.0,63,2021
63276,11.0,63,2021
63284,9.0,63,2021
63291,13.0,63,2021
63300,14.0,63,2021
63307,9.0,63,2021
63308,10.0,63,2021
63338,20.0,63,2021
63430,24.0,63,2021
63453,9.0,63,2021
63455,5.0,63,2021
63457,8.0,63,2021
63470,8.0,63,2021
64024,10.0,64,2021
64038,8.0,64,2021
64061,10.0,64,2021
64062,13.0,64,2021
64065,9.0,64,2021
64100,6.0,64,2021
64102,17.0,64,2021
64122,13.0,64,2021
64125,11.0,64,2021
64129,17.0,64,2021
64132,9.0,64,2021
64138,9.0,64,2021
64140,13.0,64,2021
64160,12.0,64,2021
64189,11.0,64,2021
64191,14.0,64,2021
64213,11.0,64,2021
64230,8.0,64,2021
64237,10.0,64,2021
64256,11.0,64,2021
64260,18.0,64,2021
64269,5.0,64,2021
64284,15.0,64,2021
64335,8.0,64,2021
64348,11.0,64,2021
64371,16.0,64,2021
64393,10.0,64,2021
64405,10.0,64,2021
64407,6.0,64,2021
64410,22.0,64,2021
64417,13.0,64,2021
64422,18.0,64,2021
64430,14.0,64,2021
64445,22.0,64,2021
64453,10.0,64,2021
64483,12.0,64,2021
64495,11.0,64,2021
64496,8.0,64,2021
64499,16.0,64,2021
64504,12.0,64,2021
64519,8.0,64,2021
64545,10.0,64,2021
64547,9.0,64,2021
65025,16.0,65,2021
65047,14.0,65,2021
65059,20.0,65,2021
65062,11.0,65,2021
65100,17.0,65,2021
65226,10.0,65,2021
65235,8.0,65,2021
65258,18.0,65,2021
65286,23.0,65,2021
65304,18.0,65,2021
65417,14.0,65,2021
65433,14.0,65,2021
65440,26.0,65,2021
65460,19.0,65,2021
66002,16.0,66,2021
66003,27.0,66,2021
66008,17.0,66,2021
66009,23.0,66,2021
66011,15.0,66,2021
66012,14.0,66,2021
66014,18.0,66,2021
66016,15.0,66,2021
66017,20.0,66,2021
66021,16.0,66,2021
66024,19.0,66,2021
66028,14.0,66,2021
66037,18.0,66,2021
66038,10.0,66,2021
66049,18.0,66,2021
66050,13.0,66,2021
66053,15.0,66,2021
66059,14.0,66,2021
66065,22.0,66,2021
66069,18.0,66,2021
66071,27.0,66,2021
66088,23.0,66,2021
66093,14.0,66,2021
66094,12.0,66,2021
66101,13.0,66,2021
66106,17.0,66,2021
66108,23.0,66,2021
66133,18.0,66,2021
66136,34.0,66,2021
66140,19.0,66,2021
66141,22.0,66,2021
66144,12.0,66,2021
66145,13.0,66,2021
66148,22.0,66,2021
66149,24.0,66,2021
66164,21.0,66,2021
66168,13.0,66,2021
66171,17.0,66,2021
66172,14.0,66,2021
66174,18.0,66,2021
66175,13.0,66,2021
66176,15.0,66,2021
66178,14.0,66,2021
66180,18.0,66,2021
66182,16.0,66,2021
66186,14.0,66,2021
66189,12.0,66,2021
66190,20.0,66,2021
66195,16.0,66,2021
66196,14.0,66,2021
66208,16.0,66,2021
66210,20.0,66,2021
66212,17.0,66,2021
66213,15.0,66,2021
66217,14.0,66,2021
66224,18.0,66,2021
66227,12.0,66,2021
66230,20.0,66,2021
67021,12.0,67,2021
67028,12.0,67,2021
67043,25.0,67,2021
67046,19.0,67,2021
67061,13.0,67,2021
67066,11.0,67,2021
67067,7.0,67,2021
67073,7.0,67,2021
67089,9.0,67,2021
67106,7.0,67,2021
67118,10.0,67,2021
67130,12.0,67,2021
67131,8.0,67,2021
67137,7.0,67,2021
67151,6.0,67,2021
67152,8.0,67,2021
67176,9.0,67,2021
67180,14.0,67,2021
67194,6.0,67,2021
67202,7.0,67,2021
67204,16.0,67,2021
67205,5.0,67,2021
67212,6.0,67,2021
67218,14.0,67,2021
67222,13.0,67,2021
67230,11.0,67,2021
67267,17.0,67,2021
67281,12.0,67,2021
67282,7.0,67,2021
67283,10.0,67,2021
67291,10.0,67,2021
67300,12.0,67,2021
67302,11.0,67,2021
67309,7.0,67,2021
67313,14.0,67,2021
67324,11.0,67,2021
67339,8.0,67,2021
67343,10.0,67,2021
67348,11.0,67,2021
67365,17.0,67,2021
67372,10.0,67,2021
67378,6.0,67,2021
67388,13.0,67,2021
67389,9.0,67,2021
67397,8.0,67,2021
67411,5.0,67,2021
67434,21.0,67,2021
67437,16.0,67,2021
67447,25.0,67,2021
67458,9.0,67,2021
67462,15.0,67,2021
67463,10.0,67,2021
67471,9.0,67,2021
67472,9.0,67,2021
67474,10.0,67,2021
67482,26.0,67,2021
67506,8.0,67,2021
67519,6.0,67,2021
67520,11.0,67,2021
67544,17.0,67,2021
67551,8.0,67,2021
68004,15.0,68,2021
68036,12.0,68,2021
68042,7.0,68,2021
68043,9.0,68,2021
68056,9.0,68,2021
68058,10.0,68,2021
68063,15.0,68,2021
68066,21.0,68,2021
68068,13.0,68,2021
68082,10.0,68,2021
68112,18.0,68,2021
68118,7.0,68,2021
68138,10.0,68,2021
68145,7.0,68,2021
68149,18.0,68,2021
68154,20.0,68,2021
68155,13.0,68,2021
68156,8.0,68,2021
68162,9.0,68,2021
68163,6.0,68,2021
68166,13.0,68,2021
68195,15.0,68,2021
68201,13.0,68,2021
68218,9.0,68,2021
68224,36.0,68,2021
68226,13.0,68,2021
68249,10.0,68,2021
68256,14.0,68,2021
68258,7.0,68,2021
68269,13.0,68,2021
68270,7.0,68,2021
68271,12.0,68,2021
68278,10.0,68,2021
68287,8.0,68,2021
68292,12.0,68,2021
68297,20.0,68,2021
68298,21.0,68,2021
68300,10.0,68,2021
68309,6.0,68,2021
68315,12.0,68,2021
68321,10.0,68,2021
68334,17.0,68,2021
68338,9.0,68,2021
68348,14.0,68,2021
68349,7.0,68,2021
68352,11.0,68,2021
68374,10.0,68,2021
68375,11.0,68,2021
68376,15.0,68,2021
69003,11.0,69,2021
69006,16.0,69,2021
69009,10.0,69,2021
69010,12.0,69,2021
69013,9.0,69,2021
69019,13.0,69,2021
69024,5.0,69,2021
69027,10.0,69,2021
69028,5.0,69,2021
69029,21.0,69,2021
69034,11.0,69,2021
69040,11.0,69,2021
69043,6.0,69,2021
69044,5.0,69,2021
69063,6.0,69,2021
69064,12.0,69,2021
69066,16.0,69,2021
69068,9.0,69,2021
69069,8.0,69,2021
69072,7.0,69,2021
69081,12.0,69,2021
69088,11.0,69,2021
69089,8.0,69,2021
69091,30.0,69,2021
69092,14.0,69,2021
69094,7.0,69,2021
69096,17.0,69,2021
69100,12.0,69,2021
69112,5.0,69,2021
69115,13.0,69,2021
69116,7.0,69,2021
69123,16.0,69,2021
69127,7.0,69,2021
69141,6.0,69,2021
69142,19.0,69,2021
69143,15.0,69,2021
69149,14.0,69,2021
69152,20.0,69,2021
69157,6.0,69,2021
69171,10.0,69,2021
69189,12.0,69,2021
69191,7.0,69,2021
69194,5.0,69,2021
69199,33.0,69,2021
69202,9.0,69,2021
69204,10.0,69,2021
69205,7.0,69,2021
69206,7.0,69,2021
69207,9.0,69,2021
69227,7.0,69,2021
69228,7.0,69,2021
69238,12.0,69,2021
69243,21.0,69,2021
69244,8.0,69,2021
69248,16.0,69,2021
69249,6.0,69,2021
69255,7.0,69,2021
69256,33.0,69,2021
69259,34.0,69,2021
69260,12.0,69,2021
69264,25.0,69,2021
69266,21.0,69,2021
69271,8.0,69,2021
69272,6.0,69,2021
69273,8.0,69,2021
69275,18.0,69,2021
69276,17.0,69,2021
69277,5.0,69,2021
69278,8.0,69,2021
69279,5.0,69,2021
69282,13.0,69,2021
69283,9.0,69,2021
69285,5.0,69,2021
69286,25.0,69,2021
69287,5.0,69,2021
69288,5.0,69,2021
69289,5.0,69,2021
69290,19.0,69,2021
69291,7.0,69,2021
69292,11.0,69,2021
69297,8.0,69,2021
69381,15.0,69,2021
69382,12.0,69,2021
69383,14.0,69,2021
69384,11.0,69,2021
69385,13.0,69,2021
69386,9.0,69,2021
69387,16.0,69,2021
69388,23.0,69,2021
69389,22.0,69,2021
70026,17.0,70,2021
70120,12.0,70,2021
70207,14.0,70,2021
70245,14.0,70,2021
70279,28.0,70,2021
70285,19.0,70,2021
70310,22.0,70,2021
70311,25.0,70,2021
70388,13.0,70,2021
70421,13.0,70,2021
70447,8.0,70,2021
70451,18.0,70,2021
70467,30.0,70,2021
70513,9.0,70,2021
70550,25.0,70,2021
71014,22.0,71,2021
71040,12.0,71,2021
71047,11.0,71,2021
71056,10.0,71,2021
71059,7.0,71,2021
71070,12.0,71,2021
71073,12.0,71,2021
71076,23.0,71,2021
71081,17.0,71,2021
71090,7.0,71,2021
71105,9.0,71,2021
71106,15.0,71,2021
71118,11.0,71,2021
71120,15.0,71,2021
71132,12.0,71,2021
71137,12.0,71,2021
71150,9.0,71,2021
71153,19.0,71,2021
71154,9.0,71,2021
71176,19.0,71,2021
71190,19.0,71,2021
71230,11.0,71,2021
71263,17.0,71,2021
71270,25.0,71,2021
71306,22.0,71,2021
71310,15.0,71,2021
71342,16.0,71,2021
71445,12.0,71,2021
71475,11.0,71,2021
71486,11.0,71,2021
71499,11.0,71,2021
71512,12.0,71,2021
71528,14.0,71,2021
71540,21.0,71,2021
71543,18.0,71,2021
72003,26.0,72,2021
72008,11.0,72,2021
72013,13.0,72,2021
72023,12.0,72,2021
72035,15.0,72,2021
72039,14.0,72,2021
72042,14.0,72,2021
72051,7.0,72,2021
72054,9.0,72,2021
72058,6.0,72,2021
72071,20.0,72,2021
72090,13.0,72,2021
72095,28.0,72,2021
72124,11.0,72,2021
72132,17.0,72,2021
72138,17.0,72,2021
72146,6.0,72,2021
72154,15.0,72,2021
72168,13.0,72,2021
72176,16.0,72,2021
72180,23.0,72,2021
72181,22.0,72,2021
72191,13.0,72,2021
72200,6.0,72,2021
72213,10.0,72,2021
72223,11.0,72,2021
72231,7.0,72,2021
72241,8.0,72,2021
72244,8.0,72,2021
72260,7.0,72,2021
72264,21.0,72,2021
72269,18.0,72,2021
72328,5.0,72,2021
72329,5.0,72,2021
72346,8.0,72,2021
72373,10.0,72,2021
72386,7.0,72,2021
73003,9.0,73,2021
73006,10.0,73,2021
73008,13.0,73,2021
73010,6.0,73,2021
73011,19.0,73,2021
73029,9.0,73,2021
73030,13.0,73,2021
73031,7.0,73,2021
73051,7.0,73,2021
73054,14.0,73,2021
73064,7.0,73,2021
73065,19.0,73,2021
73087,12.0,73,2021
73124,7.0,73,2021
73128,7.0,73,2021
73137,9.0,73,2021
73150,11.0,73,2021
73151,6.0,73,2021
73154,6.0,73,2021
73157,16.0,73,2021
73171,13.0,73,2021
73179,7.0,73,2021
73181,24.0,73,2021
73187,12.0,73,2021
73213,10.0,73,2021
73215,10.0,73,2021
73222,7.0,73,2021
73227,17.0,73,2021
73236,10.0,73,2021
73248,16.0,73,2021
73257,16.0,73,2021
73270,8.0,73,2021
73285,13.0,73,2021
73290,13.0,73,2021
73300,12.0,73,2021
73303,14.0,73,2021
73330,11.0,73,2021
74008,18.0,74,2021
74010,10.0,74,2021
74012,22.0,74,2021
74019,6.0,74,2021
74026,7.0,74,2021
74040,8.0,74,2021
74042,12.0,74,2021
74043,7.0,74,2021
74056,15.0,74,2021
74070,8.0,74,2021
74081,17.0,74,2021
74082,9.0,74,2021
74094,8.0,74,2021
74096,7.0,74,2021
74104,8.0,74,2021
